id,area,component,kind,label,handlers,disabled,visibilityConditions,title,helpId,testPointers,evidence,reviewFlags
"src/ui/laser/CncRecoveryPreviewWizard.tsx:157:9","laser","RecoveryWizardActions","native-button","{props.starting ? 'Starting recovery…' : 'Start supervised recovery'}","{""onClick"":""props.onStart""}","!props.canStart","[""not props.stepIndex < STEPS.length - 1""]","Run the ordinary CNC Start gates again, then stream the newly generated recovery job.","null","[""src/ui/laser/CncRecoveryPreviewWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncRecoveryQualificationStep.tsx:96:7","laser","ReviewCheck","input-control","props.label","{""onChange"":""(event) => props.onChange(event.currentTarget.checked)""}","null","[]","props.label","null","[]","source-inventory-only","[]"
"src/ui/laser/CollapsibleRailSection.tsx:12:7","laser","CollapsibleRailSection","disclosure","{label}","{}","null","[]","title","null","[]","source-inventory-only","[]"
"src/ui/laser/CompletedJobNotice.tsx:21:7","laser","CompletedJobNotice","native-button","Done","{""onClick"":""() => dismissCompletedJobDisplay({ plan, startedAtMs })""}","null","[]","Clear the completed run display. Keep the artwork and saved job history.","null","[""src/ui/laser/CompletedJobNotice.simulator.test.tsx"",""src/ui/laser/CompletedJobNotice.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConnectionBar.tsx:43:9","laser","ConnectionBar","button-component-call","Connection","{}","null","[]","null","null","[""src/ui/laser/ConnectionBar-forget-device.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConnectionBar.tsx:61:11","laser","ConnectionActions","native-button","Disconnect","{""onClick"":""props.onDisconnect""}","props.disabled","[]","`Close the current ${props.machineNoun} serial connection but keep device permission.`","null","[""src/ui/laser/ConnectionBar-forget-device.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConnectionBar.tsx:70:11","laser","ConnectionActions","native-button","Forget Controller","{""onClick"":""props.onForget""}","props.disabled","[]","`Disconnect and remove this ${props.machineNoun} from the browser's permitted devices.`","null","[""src/ui/laser/ConnectionBar-forget-device.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConnectionBar.tsx:93:5","laser","connectButton","native-button","{label}","{""onClick"":""props.onConnect""}","disabled","[]","`Open the browser serial picker and connect to your ${props.machineNoun} controller.`","null","[""src/ui/laser/ConnectionBar-forget-device.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConnectionBar.tsx:127:11","laser","QualificationNotice","native-button","Retry reading controller settings","{""onClick"":""props.onRetry""}","props.disabled","[""props.onRetry !== undefined""]","Retry the owned controller settings read for this connection.","null","[""src/ui/laser/ConnectionBar-forget-device.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConnectionBar.tsx:138:11","laser","QualificationNotice","native-button","Reconnect controller","{""onClick"":""props.onReconnect""}","props.disabled","[""props.onReconnect !== undefined""]","Close this controller connection and reconnect for fresh qualification.","null","[""src/ui/laser/ConnectionBar-forget-device.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConsolePanel.tsx:78:9","laser","ConsoleHeader","button-component-call","Console","{}","null","[]","null","null","[""src/ui/laser/ConsolePanel.response-presentation.test.tsx"",""src/ui/laser/ConsolePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConsolePanel.tsx:79:9","laser","ConsoleHeader","native-button","{props.copyState === 'copied' ? 'Copied' : props.copyState === 'copying' ? 'Copying…' : 'Copy visible'}","{""onClick"":""props.onCopy""}","props.visibleCount === 0 || props.copyState === 'copying'","[]","copyHelp.title","copyHelp['data-help-id']","[""src/ui/laser/ConsolePanel.response-presentation.test.tsx"",""src/ui/laser/ConsolePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConsolePanel.tsx:92:9","laser","ConsoleHeader","native-button","Clear","{""onClick"":""props.onClear""}","props.transcriptCount === 0","[]","clearHelp.title","clearHelp['data-help-id']","[""src/ui/laser/ConsolePanel.response-presentation.test.tsx"",""src/ui/laser/ConsolePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConsolePanel.tsx:115:9","laser","ConsoleFilters","input-control","Show periodic controller status reports.","{""onChange"":""(event) => props.onShowStatus(event.target.checked)""}","null","[]","Show periodic controller status reports.","null","[""src/ui/laser/ConsolePanel.response-presentation.test.tsx"",""src/ui/laser/ConsolePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ConsolePanel.tsx:124:9","laser","ConsoleFilters","input-control","Show high-volume job stream writes that are hidden by default.","{""onChange"":""(event) => props.onShowStream(event.target.checked)""}","null","[]","Show high-volume job stream writes that are hidden by default.","null","[""src/ui/laser/ConsolePanel.response-presentation.test.tsx"",""src/ui/laser/ConsolePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ControlledLaserOffTravelRow.tsx:12:9","laser","ControlledLaserOffTravelRow","input-control","Enable controlled laser-off seek travel","{""onChange"":""(event) => props.onChange( event.target.checked ? (props.value ?? Math.min(800, props.maxFeed)) : undefined, )""}","null","[]","Replace rapid G0 positioning with laser-off G1 positioning at the configured feed. This can substantially increase runtime.","null","[]","source-inventory-only","[]"
"src/ui/laser/DetectedSettingsBanner.tsx:50:9","laser","DetectedSettingsBanner","native-button","Dismiss","{""onClick"":""dismiss""}","null","[]","controlHelp('control:laser.detected-settings.dismiss')","control:laser.detected-settings.dismiss","[""src/ui/laser/DetectedSettingsBanner.test.ts""]","source-inventory-only","[]"
"src/ui/laser/DetectedSettingsBanner.tsx:59:11","laser","DetectedSettingsBanner","native-button","Apply safe settings","{""onClick"":""apply""}","null","[""rows.length > 0""]","controlHelp('control:laser.detected-settings.apply-safe')","control:laser.detected-settings.apply-safe","[""src/ui/laser/DetectedSettingsBanner.test.ts""]","source-inventory-only","[]"
"src/ui/laser/DetectedSettingsBanner.tsx:114:19","laser","ReviewSection","native-button","{action.label}","{""onClick"":""() => props.onApplyAction?.(action.patch)""}","null","[""not action === undefined || props.onApplyAction === undefined""]","action.title","action.helpId","[""src/ui/laser/DetectedSettingsBanner.test.ts""]","source-inventory-only","[]"
"src/ui/laser/DeviceProfileFields.tsx:61:9","laser","HomingEditor","input-control","Homing enabled","{""onChange"":""(e) => props.onChange({ enabled: e.target.checked, direction: props.direction })""}","null","[]","Enable this only when the controller supports GRBL $H homing.","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfilePowerFields.tsx:64:11","laser","LaserPowerRows","input-control","grblLabels ? 'GRBL $32 laser mode enabled' : 'Laser mode enabled'","{""onChange"":""(e) => update({ laserModeEnabled: e.target.checked })""}","null","[]","grblLabels ? 'Record that GRBL laser mode ($32=1) is expected. This checkbox does not change controller firmware settings.' : 'Record that the controller is configured for laser output. This checkbox does not change controller firmware settings.'","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfilePowerFields.tsx:113:7","laser","AirRestartRow","input-control","Controller cannot restart air assist mid-job","{""onChange"":""(event) => update({ airAssistRestartUnreliable: event.target.checked })""}","null","[]","Tick when the controller cannot switch air off and on again inside a running job — Creality A1 firmware holds the pump in standby after M9 and may not restart it. Air is then held on through operations that sit between two air-on operations, and Job Review says so. Untick once $152=0 is set on the controller.","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfilePowerFields.tsx:138:11","laser","FireControlRow","input-control","Enable low-power Fire for this machine","{""onChange"":""(event) => update({ fireControl: { ...control, enabled: event.target.checked } })""}","null","[]","Enable the capped momentary Fire positioning beam for this machine profile.","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfileRows.tsx:27:9","laser","ProfileRows","native-button","Use Neotronics 4040 Max","{""onClick"":""() => { if (!jobAwareConfirm(neotronicsProfileConfirmation())) return; update(NEOTRONICS_4040_MAX_LT4LDS_V2_PROFILE); }""}","null","[]","Apply the researched Neotronics 4040 Max / LT-4LDS-V2 20W diode defaults. Confirm live $$ settings after connecting.","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfileRows.tsx:63:11","laser","ZRows","input-control","Powered Z jog enabled","{""onChange"":""(e) => { const enabled = e.target.checked; update({ capabilities: setCapability(device.capabilities, 'z-axis', enabled), zTravelConfirmed: false, }); }""}","null","[]","Shows manual Z focus jog buttons after Z travel is confirmed.","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfileRows.tsx:99:11","laser","ZRows","input-control","Z travel confirmed","{""onChange"":""(e) => update({ zTravelConfirmed: e.target.checked })""}","!canConfirmZTravel","[]","canConfirmZTravel ? 'Confirm only after checking the real Z travel / clearance on this machine.' : 'Enable Powered Z and enter the measured Z travel before confirming.'","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceProfileRows.tsx:119:11","laser","ZRows","input-control","Z probe present","{""onChange"":""(e) => update({ zProbePresent: e.target.checked })""}","null","[]","Enable when the machine has a usable Z-probe. This does not send any probe command by itself.","null","[]","source-inventory-only","[]"
"src/ui/laser/DeviceSettings.tsx:51:7","laser","DeviceSettings","disclosure","Device Profile","{}","null","[]","Choose the local KerfDesk machine profile: bed size, origin, feed limits, power range, homing, focus, and air output. This does not write firmware settings.","null","[""src/ui/laser/DeviceSettings.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ExecutionArchivePanel.tsx:48:7","laser","ExecutionArchivePanel","disclosure","Execution archive ( {records.length} )","{}","null","[]","Show or hide completed and interrupted execution records available for export.","null","[""src/ui/laser/CompletedJobNotice.test.tsx"",""src/ui/laser/ExecutionArchivePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/ExecutionArchivePanel.tsx:116:7","laser","ExecutionArchiveRow","native-button","`Export stored execution ${record.runId}`","{""onClick"":""props.onExport""}","props.disabled","[]","Save the exact stored execution artifact and its recorded provenance as JSON.","null","[""src/ui/laser/CompletedJobNotice.test.tsx"",""src/ui/laser/ExecutionArchivePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/FocusJogControls.tsx:41:9","laser","FocusJogControls","button-component-call","`Jog Z+ ${props.focusStep} mm`","{""onClick"":""() => props.onJog(1)""}","disabled","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/FocusJogControls.tsx:47:9","laser","FocusJogControls","button-component-call","`Jog Z- ${props.focusStep} mm`","{""onClick"":""() => props.onJog(-1)""}","disabled","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/FocusJogControls.tsx:54:11","laser","FocusJogControls","native-button","Zero work Z at current bit height","{""onClick"":""props.onZeroZ""}","disabled","[""isCncMachine""]","Touch the bit to the stock top, then click to declare that height Z0 (G92 Z0).","null","[]","source-inventory-only","[]"
"src/ui/laser/FocusJogControls.tsx:88:5","laser","FocusButton","native-button","props.label","{""onClick"":""props.onClick""}","props.disabled","[]","props.label","null","[]","source-inventory-only","[]"
"src/ui/laser/IslandFillRecoveryAction.tsx:53:7","laser","IslandFillRecoveryAction","native-button","Switch Island Fill to Scanline","{""onClick"":""() => { switchIslandFillLayersToScanline(); pushToast('Switched Island Fill layers to Scanline.', 'success'); }""}","streaming","[]","Switch Island Fill layers to Scanline Fill for safer 4040 output.","null","[""src/ui/laser/IslandFillRecoveryAction.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/JobActionControls.tsx:47:11","laser","JobActionControls","button-component-call","Frame & Start","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/JobActionControls.tsx:105:5","laser","frame","native-button","{docked && <Icon name=""fit-bed"" size={18} />} {model.frameLabel}","{""onClick"":""model.onFrame""}","model.frameControl.disabled","[]","model.frameControl.title","null","[]","source-inventory-only","[]"
"src/ui/laser/JobActionControls.tsx:117:5","laser","start","native-button","{docked && <Icon name=""play"" size={18} />} {model.startLabel}","{""onClick"":""props.onStartJob""}","model.startControl.disabled","[]","model.startControl.title","null","[]","source-inventory-only","[]"
"src/ui/laser/JobControls.tsx:102:11","laser","JobControls","button-component-call","Frame & Start","{}","null","[""!props.dockedJobActions""]","null","null","[""src/ui/laser/JobControls-absolute-placement.test.tsx"",""src/ui/laser/JobControls-camera-placement.test.tsx"",""src/ui/laser/JobControls-frame-motion-bounds.test.tsx"",""src/ui/laser/JobControls-output-scope.test.tsx"",""src/ui/laser/JobControls-unhomed-origin.test.tsx"",""src/ui/laser/JobControls.cnc-mode.test.tsx"",""src/ui/laser/JobControls.idle-accessories.test.tsx"",""src/ui/laser/JobControls.idle-overrides.test.tsx"",""src/ui/laser/JobControls.layout.test.tsx"",""src/ui/laser/JobControls.progress.test.tsx"",""src/ui/laser/JobControls.render-cost.test.tsx"",""src/ui/laser/JobControls.setup-navigation.test.tsx"",""src/ui/laser/JobControls.styles.test.ts"",""src/ui/laser/JobControls.test.tsx"",""src/ui/laser/LiveMotionBar.test.tsx"",""src/ui/laser/start-blocker-surface.test.tsx"",""src/ui/laser/start-frame-raster-budget.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/JobPlacementControls.tsx:76:9","laser","OutputScopeControls","input-control","Selected artwork only","{""onChange"":""(e) => setScope({ cutSelectedGraphics: e.currentTarget.checked })""}","props.disabled","[]","controlHelp(CUT_SELECTED_HELP_ID)","CUT_SELECTED_HELP_ID","[]","source-inventory-only","[]"
